Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
570.3125,10.0405,4.3214,-6.2287,21.1302,9.6963,14.8034,27.5375,34.5192,21.4774,44.5256,31.8846,20.8729,13.9807,0.2191,0.7944,-125.4899
578.1250,1.9955,3.5409,9.7348,21.3300,13.6180,11.7215,21.6453,27.2931,15.5587,36.9753,23.5696,11.5379,5.9654,-0.4067,4.6612,-108.0369
585.9375,-2.2577,5.0550,22.3225,19.7656,13.7345,9.8149,13.8711,18.7897,9.2906,27.8177,15.6176,4.2109,5.1370,4.8720,14.6229,-99.4706
593.7500,1.7752,5.7389,13.8167,19.8489,14.7043,4.9468,14.9874,19.3598,10.3870,26.4799,17.2104,7.9130,13.2625,10.6435,15.3560,-103.7856
601.5625,-2.3199,4.3595,22.4228,17.6025,15.0354,1.9493,16.0318,17.4359,7.4731,22.9764,13.3829,3.4693,12.9524,8.4556,12.3357,-88.2140
609.3750,3.3396,6.0120,-3.3302,10.5440,9.8440,15.0204,23.9947,27.3645,17.7955,32.1156,23.2501,11.5228,15.9923,6.2307,8.8500,-110.7930
617.1875,8.0233,7.8101,9.7373,17.7176,20.6513,12.2309,16.4922,21.4564,16.1194,24.2057,18.9509,8.9758,14.0914,8.6103,10.8866,-106.3455
625.0000,10.8582,9.6998,26.1263,21.5239,24.7810,6.4259,12.2443,15.3857,11.9980,15.4332,12.5255,3.7611,14.0316,9.6453,11.4868,-94.1572
632.8125,12.4024,11.8987,15.6517,12.4036,14.9987,13.4219,12.6213,17.5907,13.5396,18.0038,16.4820,8.8779,17.0108,8.8425,9.1775,-97.2941
640.6250,12.4268,10.2681,15.6453,10.7936,17.3178,14.8773,9.0810,17.1268,12.3893,19.2207,17.5202,9.4050,17.5547,6.3524,8.2291,-101.0669
648.4375,14.1898,7.2429,8.9345,13.8141,20.3007,15.1138,15.5235,19.3041,13.3793,19.4748,15.8970,5.4409,17.3692,2.4521,6.5136,-103.2563
656.2500,14.0204,7.0256,-3.0953,13.4880,14.2962,22.0751,21.8631,21.0594,15.4199,18.6806,15.2546,5.7234,16.9333,3.3948,5.6130,-108.9401
664.0625,5.8747,6.8334,25.2722,18.8884,18.5785,16.9170,8.4947,7.5672,5.4959,5.3863,3.7379,-1.6841,9.9098,5.1079,8.2738,-79.8727
671.8750,4.5149,7.0887,36.1138,23.8812,25.3088,13.1539,5.4946,2.7200,2.5654,-0.6615,-1.8277,-6.6230,7.3350,3.7108,10.6264,-68.9269
679.6875,17.7394,8.6090,-29.0382,14.6141,10.9788,28.0675,28.3568,25.6834,25.3782,20.9483,20.4107,14.6496,19.3598,3.6133,5.2122,-118.3974
687.5000,2.3739,7.1050,32.9334,17.9085,17.4159,12.5137,5.4688,4.7566,7.0437,3.2059,2.6576,-0.3747,10.2514,5.8220,12.7378,-71.5021
695.3125,10.3466,9.3836,24.9806,15.2732,17.3348,10.0421,6.5740,9.0652,8.4774,8.2267,8.9001,6.0414,16.3368,3.0971,7.2997,-78.4615
703.1250,3.2242,12.2281,70.4884,21.0194,31.5625,2.2116,-6.3610,-8.6958,-10.1961,-12.3263,-9.5090,-8.8024,3.0623,3.1704,13.2712,-36.3992
710.9375,18.3995,15.9948,-1.8194,17.2472,21.2271,17.9213,18.2725,18.4718,15.5673,14.4423,16.2124,12.8371,12.0209,3.3751,5.5462,-93.3165
